31270;556718-4311;20180411;2424;-234,89;0;-14,11
31270;556718-4311;20180411;3010;-69874,9;0;-17468,76
31270;556718-4311;20180411;3021;-10426,71;4867,52;-1251,12
31270;556718-4311;20180411;3022;-6632,21;2936,27;-796,79
31270;556718-4311;20180411;3023;-1329,5;890,74;-159,5
31270;556718-4311;20180411;3024;-259,82;150,52;-31,18
31270;556718-4311;20180411;3026;-273,22;151,48;-32,78
31270;556718-4311;20180411;3027;-206,23;106,44;-24,77
31270;556718-4311;20180411;3028;-66,06;36;-7,94
31270;556718-4311;20180411;3040;-648;189,45;-162
31270;556718-4311;20180411;3041;-307,2;200,93;-76,8
31270;556718-4311;20180411;3047;-544,8;237,16;-136,2
31270;556718-4311;20180411;3048;-669,6;319,9;-167,4
31270;556718-4311;20180411;3049;-183,2;121,19;-45,8
31270;556718-4311;20180411;3050;-99,2;42,35;-24,8
31270;556718-4311;20180411;3055;-3707,2;2480,7;-926,8
31270;556718-4311;20180411;3056;-9277,6;8212,88;-2319,4
31270;556718-4311;20180411;3057;-75;47,2;-9
31270;556718-4311;20180411;3058;-3407,24;1574,63;-408,84
31270;556718-4311;20180411;3060;-93,4;93,4;-5,6
31270;556718-4311;20180411;3071;-60;56;0
31270;556718-4311;20180411;3090;-4484,4;0;-1121,1
31270;556718-4311;20180411;3092;-572,8;377,07;-143,2
31270;556718-4311;20180411;3100;-1648;0;-412
31270;556718-4311;20180411;3110;-272;0;-68
31270;556718-4311;20180411;1912;18564;;
31270;556718-4311;20180411;2444;2838,44;;
31270;556718-4311;20180411;2445;119080,79;;
31270;556718-4311;20180411;2446;683,34;;
31270;556718-4311;20180411;3740;0,5;;
31270;556718-4311;20180411;9400;4014,95;;
31270;556718-4311;20180411;9401;8739,37;;
31270;556718-4311;20180411;9403;10344,31;;
31885;556624-5063;20180411;1679;-156;0;-39
31885;556624-5063;20180411;1693;-890;0;0
31885;556624-5063;20180411;2424;-381,08;0;-22,92
31885;556624-5063;20180411;3010;-42236,38;0;-10559,08
31885;556624-5063;20180411;3021;-2125,2;1626,76;-255
31885;556624-5063;20180411;3022;-1989,99;924,15;-239,01
31885;556624-5063;20180411;3023;-500,79;332,81;-60,11
31885;556624-5063;20180411;3024;-88,39;42,59;-10,61
31885;556624-5063;20180411;3026;-36,61;25,95;-4,39
31885;556624-5063;20180411;3027;-112,31;53,04;-13,49
31885;556624-5063;20180411;3028;-135,7;88;-16,3
31885;556624-5063;20180411;3040;-439,2;127,49;-109,8
31885;556624-5063;20180411;3047;-1246,4;613,76;-311,6
31885;556624-5063;20180411;3048;-425,6;190,67;-106,4
31885;556624-5063;20180411;3049;-396;342,66;-99
31885;556624-5063;20180411;3050;-788;391,59;-197
31885;556624-5063;20180411;3051;-316,8;166,63;-79,2
31885;556624-5063;20180411;3055;-1873,6;1245,8;-468,4
31885;556624-5063;20180411;3056;-5846,8;5213,92;-1461,7
31885;556624-5063;20180411;3057;-131,25;80,3;-15,75
31885;556624-5063;20180411;3058;-1788,77;927,12;-214,63
31885;556624-5063;20180411;3060;-146,98;146,98;-8,82
31885;556624-5063;20180411;3071;-1500;1398,18;0
31885;556624-5063;20180411;3090;-960;0;-240
31885;556624-5063;20180411;3092;-461,6;307,38;-115,4
31885;556624-5063;20180411;3110;-1460;0;-365
31885;556624-5063;20180411;3118;-280;0;-70
31885;556624-5063;20180411;1691;-1143;;
31885;556624-5063;20180411;1693;480;;
31885;556624-5063;20180411;1912;8416;;
31885;556624-5063;20180411;2444;659;;
31885;556624-5063;20180411;2445;73247,18;;
31885;556624-5063;20180411;2446;136,65;;
31885;556624-5063;20180411;3740;0,23;;
31885;556624-5063;20180411;9400;2869;;
31885;556624-5063;20180411;9401;2478,32;;
31885;556624-5063;20180411;9403;113,24;;
35430;559070-9936;20180411;1679;-558,4;0;-139,6
35430;559070-9936;20180411;1682;-100;0;0
35430;559070-9936;20180411;2424;-126,4;0;-7,6
35430;559070-9936;20180411;3010;-48996,76;0;-12249,2
35430;559070-9936;20180411;3021;-5576,08;3219,7;-669
35430;559070-9936;20180411;3022;-2751,51;1301,07;-330,59
35430;559070-9936;20180411;3023;-301,8;197,16;-36,21
35430;559070-9936;20180411;3024;-23,21;11,74;-2,79
35430;559070-9936;20180411;3027;-70,54;39,38;-8,46
35430;559070-9936;20180411;3040;-23,2;14,9;-5,8
35430;559070-9936;20180411;3041;-156;104;-39
35430;559070-9936;20180411;3047;-35,2;14,4;-8,8
35430;559070-9936;20180411;3048;-485,6;203,92;-121,4
35430;559070-9936;20180411;3049;-16;14,97;-4
35430;559070-9936;20180411;3050;-159,2;85;-39,8
35430;559070-9936;20180411;3055;-1752;1223,69;-438
35430;559070-9936;20180411;3056;-2883,2;2626,82;-720,8
35430;559070-9936;20180411;3057;-37,5;23,6;-4,5
35430;559070-9936;20180411;3058;-1751,58;878,5;-210,18
35430;559070-9936;20180411;3060;-65,09;65,09;-3,91
35430;559070-9936;20180411;3070;-39,2;20;-9,8
35430;559070-9936;20180411;3090;-3188,4;0;-797,1
35430;559070-9936;20180411;3092;-40;25,9;-10
35430;559070-9936;20180411;3110;-390;0;-97,5
35430;559070-9936;20180411;1912;4203,5;;
35430;559070-9936;20180411;2422;11;;
35430;559070-9936;20180411;2444;400,98;;
35430;559070-9936;20180411;2445;80231,52;;
35430;559070-9936;20180411;3790;-11,09;;
35430;559070-9936;20180411;2446;645;;
35430;559070-9936;20180411;9400;1894,55;;
35430;559070-9936;20180411;9401;7300,71;;
35430;559070-9936;20180411;9403;19633,77;;
36410;556758-4221;20180411;1693;-120;0;0
36410;556758-4221;20180411;2424;-333,02;0;-19,98
36410;556758-4221;20180411;3010;-74755,08;0;-18688,75
36410;556758-4221;20180411;3021;-9089,38;3975,09;-1090,62
36410;556758-4221;20180411;3022;-4165,6;1992,14;-500,4
36410;556758-4221;20180411;3023;-776,42;482,32;-93,08
36410;556758-4221;20180411;3024;-65,17;28,46;-7,83
36410;556758-4221;20180411;3025;-32,14;17,84;-3,86
36410;556758-4221;20180411;3026;-297,3;183,5;-35,7
36410;556758-4221;20180411;3027;-55,36;28,69;-6,64
36410;556758-4221;20180411;3028;-67,84;36;-8,16
36410;556758-4221;20180411;3040;-312;90,4;-78
36410;556758-4221;20180411;3047;-300,8;151,35;-75,2
36410;556758-4221;20180411;3048;-813,6;385,87;-203,4
36410;556758-4221;20180411;3049;-116;60,03;-29
36410;556758-4221;20180411;3050;-676,8;261,51;-169,2
36410;556758-4221;20180411;3055;-3726,4;2531,32;-931,6
36410;556758-4221;20180411;3056;-6364,8;5658,08;-1591,2
36410;556758-4221;20180411;3058;-1735,63;783,26;-208,37
36410;556758-4221;20180411;3071;-130;110,7;0
36410;556758-4221;20180411;3090;-160;0;-40
36410;556758-4221;20180411;3092;-607,2;395,45;-151,8
36410;556758-4221;20180411;3100;-2704;0;-676
36410;556758-4221;20180411;3110;-2076;0;-519
36410;556758-4221;20180411;3118;-540;0;-135
36410;556758-4221;20180411;1518;703,16;;
36410;556758-4221;20180411;1912;10971;;
36410;556758-4221;20180411;2444;3720;;
36410;556758-4221;20180411;2445;119519,19;;
36410;556758-4221;20180411;2446;368;;
36410;556758-4221;20180411;3740;1,98;;
36410;556758-4221;20180411;6385;0;;
36410;556758-4221;20180411;9400;4890,48;;
36410;556758-4221;20180411;9401;6870,36;;
36410;556758-4221;20180411;9403;1280,34;;
46011;556909-4633;20180410;1679;-575,2;0;-143,8
46011;556909-4633;20180410;1682;0;0;0
46011;556909-4633;20180410;2424;-316,92;0;-19,08
46011;556909-4633;20180410;3010;-92065,61;0;-30688,54
46011;556909-4633;20180410;3021;-39796,64;26876,62;-4776,67
46011;556909-4633;20180410;3022;-18504,99;8581,92;-2223,01
46011;556909-4633;20180410;3023;-4057,47;2674,34;-486,55
46011;556909-4633;20180410;3024;-563,4;298,88;-67,6
46011;556909-4633;20180410;3025;-136,96;90,4;-16,44
46011;556909-4633;20180410;3026;-966,97;561,53;-116,03
46011;556909-4633;20180410;3027;-2491,49;1425,79;-299,11
46011;556909-4633;20180410;3028;-262,44;149;-31,56
46011;556909-4633;20180410;3040;-735,2;240,4;-183,8
46011;556909-4633;20180410;3047;-2032,8;1007,06;-508,2
46011;556909-4633;20180410;3048;-1652,8;770,62;-413,2
46011;556909-4633;20180410;3049;-153,6;77,54;-38,4
