31529;556618-7141;20180409;1679;-36;0;-9
31529;556618-7141;20180409;1682;-140;0;0
31529;556618-7141;20180409;1692;-2573;0;0
31529;556618-7141;20180409;1693;-3572,1;0;0
31529;556618-7141;20180409;2424;-395,22;0;-23,78
31529;556618-7141;20180409;3010;-32504,39;0;-8126,1
31529;556618-7141;20180409;3021;-7789,87;4485,76;-946,8
31529;556618-7141;20180409;3022;-5246,82;2489,36;-630,18
31529;556618-7141;20180409;3023;-904,48;542,96;-108,52
31529;556618-7141;20180409;3024;-154,46;73,56;-18,54
31529;556618-7141;20180409;3026;-342,86;161,98;-41,14
31529;556618-7141;20180409;3027;-162,49;79,96;-19,51
31529;556618-7141;20180409;3028;-65,16;40;-7,84
31529;556618-7141;20180409;3040;-624;186,52;-156
31529;556618-7141;20180409;3047;-165,6;230,8;-41,4
31529;556618-7141;20180409;3048;-164;70,43;-41
31529;556618-7141;20180409;3049;-48,8;28,69;-12,2
31529;556618-7141;20180409;3050;-147,2;49,41;-36,8
31529;556618-7141;20180409;3055;-3220;2199,6;-805
31529;556618-7141;20180409;3056;-9398,4;8339,02;-2349,6
31529;556618-7141;20180409;3057;-75;47,2;-9
31529;556618-7141;20180409;3058;-2084,03;917,17;-250,07
31529;556618-7141;20180409;3060;-42,45;42,45;-2,55
31529;556618-7141;20180409;3071;-740;621,9;0
31529;556618-7141;20180409;3092;-337,6;170,75;-84,4
31529;556618-7141;20180409;1912;13243;;
31529;556618-7141;20180409;2444;1776,24;;
31529;556618-7141;20180409;2445;70325,59;;
31529;556618-7141;20180409;2446;205;;
31529;556618-7141;20180409;3790;-895,24;;
31529;556618-7141;20180409;3740;-1,23;;
31529;556618-7141;20180409;9400;1707,85;;
31529;556618-7141;20180409;9401;4374,12;;
31529;556618-7141;20180409;9403;610,88;;
46081;556712-8920;20180409;1679;-563,2;0;-140,8
46081;556712-8920;20180409;1682;-150;0;0
46081;556712-8920;20180409;2424;-535,77;0;-32,23
46081;556712-8920;20180409;3010;-89890,78;0;-22472,64
